Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
2957,3/2/2020 22:00,Jiangxi,Mainland China,2020-03-02T01:33:02,935,1,850
2958,3/2/2020 22:00,Shandong,Mainland China,2020-03-02T08:03:12,758,6,460
2959,3/2/2020 22:00,Diamond Princess cruise ship,Others,2020-03-02T14:33:03,705,6,10
2960,3/2/2020 22:00,Jiangsu,Mainland China,2020-03-02T12:53:02,631,0,543
2961,3/2/2020 22:00,Chongqing,Mainland China,2020-03-02T23:23:02,576,6,469
2962,3/2/2020 22:00,Sichuan,Mainland China,2020-03-02T15:03:23,538,3,386
2963,3/2/2020 22:00,Heilongjiang,Mainland China,2020-03-02T12:53:02,480,13,356
2964,3/2/2020 22:00,Beijing,Mainland China,2020-03-02T02:13:16,414,8,282
2965,3/2/2020 22:00,Shanghai,Mainland China,2020-03-02T04:03:13,337,3,292
2966,3/2/2020 22:00,Hebei,Mainland China,2020-03-02T09:43:05,318,6,296
2967,3/2/2020 22:00,Fujian,Mainland China,2020-03-02T12:53:02,296,1,255
2968,3/2/2020 22:00,,Japan,2020-03-02T20:33:02,274,6,32
2969,3/2/2020 22:00,Guangxi,Mainland China,2020-03-02T12:53:02,252,2,192
2970,3/2/2020 22:00,Shaanxi,Mainland China,2020-03-02T08:03:12,245,1,216
2971,3/2/2020 22:00,,France,2020-03-02T20:33:02,191,3,12
2972,3/2/2020 22:00,Yunnan,Mainland China,2020-03-02T06:23:04,174,2,168
2973,3/2/2020 22:00,Hainan,Mainland China,2020-03-02T02:03:18,168,5,151
2974,3/2/2020 22:00,,Germany,2020-03-02T20:33:02,159,0,16
2975,3/2/2020 22:00,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
2976,3/2/2020 22:00,Tianjin,Mainland China,2020-03-01T12:43:02,136,3,111
2977,3/2/2020 22:00,Shanxi,Mainland China,2020-03-02T23:23:02,133,0,119
2978,3/2/2020 22:00,Liaoning,Mainland China,2020-03-01T12:23:06,122,1,103
2979,3/2/2020 22:00,,Spain,2020-03-02T14:43:05,120,0,2
2980,3/2/2020 22:00,,Singapore,2020-03-02T20:33:02,108,0,78
2981,3/2/2020 22:00,Hong Kong,Hong Kong,2020-03-02T23:53:02,100,2,36
2982,3/2/2020 22:00,Jilin,Mainland China,2020-03-02T15:03:23,93,1,83
2983,3/2/2020 22:00,Gansu,Mainland China,2020-03-02T15:03:23,91,2,85
2984,3/2/2020 22:00,Xinjiang,Mainland China,2020-03-02T15:43:31,76,3,66
2985,3/2/2020 22:00,Inner Mongolia,Mainland China,2020-03-02T10:23:04,75,0,54
2986,3/2/2020 22:00,Ningxia,Mainland China,2020-03-02T01:33:02,74,0,69
2987,3/2/2020 22:00,,Kuwait,2020-03-02T20:33:02,56,0,0
2988,3/2/2020 22:00,,Bahrain,2020-03-02T20:33:02,49,0,0
2989,3/2/2020 22:00,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
2990,3/2/2020 22:00,,Thailand,2020-03-02T06:23:04,43,1,31
2991,3/2/2020 22:00,,Switzerland,2020-03-02T22:33:09,42,0,0
2992,3/2/2020 22:00,Taiwan,Taiwan,2020-03-02T08:03:12,41,1,12
2993,3/2/2020 22:00,,UK,2020-03-02T20:33:02,40,0,8
2994,3/2/2020 22:00,,Malaysia,2020-03-01T12:53:02,29,0,18
2995,3/2/2020 22:00,,Iraq,2020-03-02T20:53:02,26,0,0
2996,3/2/2020 22:00,,Norway,2020-03-02T20:53:02,25,0,0
2997,3/2/2020 22:00,,United Arab Emirates,2020-02-29T12:33:03,21,0,5
2998,3/2/2020 22:00,,Austria,2020-03-02T21:23:04,18,0,0
2999,3/2/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3000,3/2/2020 22:00,,Netherlands,2020-03-02T20:53:02,18,0,0
3001,3/2/2020 22:00,"Toronto, ON",Canada,2020-03-02T20:53:02,17,0,2
3002,3/2/2020 22:00,,Vietnam,2020-02-25T08:53:02,16,0,16
3003,3/2/2020 22:00,,Sweden,2020-03-02T20:53:02,15,0,0
3004,3/2/2020 22:00,"King County, WA",US,2020-03-02T20:23:16,14,5,1
3005,3/2/2020 22:00,,Lebanon,2020-03-02T20:53:02,13,0,0
3006,3/2/2020 22:00,,Israel,2020-03-01T23:23:02,10,0,1
3007,3/2/2020 22:00,Macau,Macau,2020-02-27T12:43:02,10,0,8
3008,3/2/2020 22:00,Queensland,Australia,2020-02-29T02:03:10,9,0,1
3009,3/2/2020 22:00,Victoria,Australia,2020-03-02T00:53:03,9,0,4
3010,3/2/2020 22:00,"Santa Clara, CA",US,2020-03-02T20:33:02,9,0,1
3011,3/2/2020 22:00,,Belgium,2020-03-02T20:53:02,8,0,1
3012,3/2/2020 22:00,British Columbia,Canada,2020-02-29T23:23:13,8,0,3
3013,3/2/2020 22:00,,San Marino,2020-03-02T01:03:12,8,0,0
3014,3/2/2020 22:00,,Croatia,2020-03-01T23:33:03,7,0,0
3015,3/2/2020 22:00,,Greece,2020-03-01T23:23:02,7,0,0
3016,3/2/2020 22:00,New South Wales,Australia,2020-03-01T23:33:03,6,0,4
3017,3/2/2020 22:00,,Ecuador,2020-03-01T23:33:03,6,0,0
3018,3/2/2020 22:00,,Finland,2020-03-01T23:23:02,6,0,1
3019,3/2/2020 22:00,,Iceland,2020-03-02T22:33:09,6,0,0
3020,3/2/2020 22:00,,Oman,2020-02-29T12:33:03,6,0,1
3021,3/2/2020 22:00,,India,2020-03-02T22:33:09,5,0,3
3022,3/2/2020 22:00,,Mexico,2020-03-01T23:33:03,5,0,0
3023,3/2/2020 22:00,,Denmark,2020-03-01T23:33:03,4,0,0
3024,3/2/2020 22:00,,Pakistan,2020-02-29T18:03:05,4,0,0
3025,3/2/2020 22:00,"Cook County, IL",US,2020-03-02T20:33:02,4,0,2
3026,3/2/2020 22:00,"Snohomish County, WA",US,2020-03-02T20:53:02,4,1,0
3027,3/2/2020 22:00,,Algeria,2020-03-02T00:53:03,3,0,0
3028,3/2/2020 22:00,South Australia,Australia,2020-02-29T02:03:10,3,0,2
3029,3/2/2020 22:00,,Azerbaijan,2020-03-01T02:43:03,3,0,0
3030,3/2/2020 22:00,,Czech Republic,2020-03-02T16:33:02,3,0,0
3031,3/2/2020 22:00,,Georgia,2020-03-01T15:43:03,3,0,0
3032,3/2/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
3033,3/2/2020 22:00,,Qatar,2020-03-01T23:33:03,3,0,0
3034,3/2/2020 22:00,,Romania,2020-02-28T15:33:03,3,0,0
3035,3/2/2020 22:00,,Russia,2020-03-02T21:23:04,3,0,2
3036,3/2/2020 22:00,Western Australia,Australia,2020-03-01T02:43:03,2,1,0
3037,3/2/2020 22:00,,Brazil,2020-02-29T21:03:05,2,0,0
3038,3/2/2020 22:00,,Egypt,2020-03-01T23:33:03,2,0,1
3039,3/2/2020 22:00,,Indonesia,2020-03-02T18:03:04,2,0,0
3040,3/2/2020 22:00,,Portugal,2020-03-02T22:43:02,2,0,0
3041,3/2/2020 22:00,"Portland, OR",US,2020-03-02T03:33:08,2,0,0
3042,3/2/2020 22:00,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3043,3/2/2020 22:00,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3044,3/2/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3045,3/2/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
3046,3/2/2020 22:00,,Afghanistan,2020-02-24T23:33:02,1,0,0
3047,3/2/2020 22:00,,Andorra,2020-03-02T20:23:16,1,0,0
3048,3/2/2020 22:00,,Armenia,2020-03-01T19:53:02,1,0,0
3049,3/2/2020 22:00,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3050,3/2/2020 22:00,,Belarus,2020-02-28T16:23:03,1,0,0
3051,3/2/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
3052,3/2/2020 22:00," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
3053,3/2/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3054,3/2/2020 22:00,,Dominican Republic,2020-03-02T16:33:02,1,0,0
3055,3/2/2020 22:00,,Estonia,2020-02-27T16:23:03,1,0,0
3056,3/2/2020 22:00,,Ireland,2020-03-01T07:13:07,1,0,0
3057,3/2/2020 22:00,,Latvia,2020-03-02T20:13:49,1,0,0
3058,3/2/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
3059,3/2/2020 22:00,,Luxembourg,2020-03-01T07:13:07,1,0,0
3060,3/2/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3061,3/2/2020 22:00,,Monaco,2020-02-29T00:33:01,1,0,0
3062,3/2/2020 22:00,,Morocco,2020-03-02T22:33:09,1,0,0
3063,3/2/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
3064,3/2/2020 22:00,,New Zealand,2020-02-28T16:23:03,1,0,0
3065,3/2/2020 22:00,,Nigeria,2020-02-28T16:23:03,1,0,0
3066,3/2/2020 22:00,,North Macedonia,2020-02-27T16:23:03,1,0,0
3067,3/2/2020 22:00,,Saudi Arabia,2020-03-02T23:53:02,1,0,0
3068,3/2/2020 22:00,,Senegal,2020-03-02T20:23:16,1,0,0
3069,3/2/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3070,3/2/2020 22:00,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
3071,3/2/2020 22:00,"Grafton County, NH",US,2020-03-02T20:33:02,1,0,0
3072,3/2/2020 22:00,"Hillsborough, FL",US,2020-03-02T03:13:25,1,0,0
3073,3/2/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3074,3/2/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
3075,3/2/2020 22:00,"Madison, WI",US,2020-02-05T21:53:02,1,0,0
3076,3/2/2020 22:00,"New York City, NY",US,2020-03-02T01:53:03,1,0,0
3077,3/2/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
3078,3/2/2020 22:00,"Placer County, CA",US,2020-03-02T23:53:02,1,0,0
3079,3/2/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3080,3/2/2020 22:00,"San Mateo, CA",US,2020-03-02T20:43:02,1,0,0
3081,3/2/2020 22:00,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3082,3/2/2020 22:00,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3083,3/2/2020 22:00,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3084,3/2/2020 22:00,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3085,3/2/2020 22:00,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3086,3/2/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3087,3/2/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3088,3/2/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3089,3/3/2020 22:00,Hubei,Mainland China,2020-03-03T11:43:02,67217,2835,36208
3090,3/3/2020 22:00,,South Korea,2020-03-03T09:43:02,5186,28,30
3091,3/3/2020 22:00,,Italy,2020-03-03T20:03:06,2502,79,160
3092,3/3/2020 22:00,,Iran,2020-03-03T14:23:03,2336,77,291
3093,3/3/2020 22:00,Guangdong,Mainland China,2020-03-03T10:23:10,1350,7,1101
3094,3/3/2020 22:00,Henan,Mainland China,2020-03-03T09:43:02,1272,22,1231
3095,3/3/2020 22:00,Zhejiang,Mainland China,2020-03-03T12:33:02,1213,1,1093
3096,3/3/2020 22:00,Hunan,Mainland China,2020-03-03T13:03:04,1018,4,906
3097,3/3/2020 22:00,Anhui,Mainland China,2020-03-03T14:33:03,990,6,936
3098,3/3/2020 22:00,Jiangxi,Mainland China,2020-03-03T02:03:11,935,1,870
3099,3/3/2020 22:00,Shandong,Mainland China,2020-03-03T07:53:03,758,6,511
3100,3/3/2020 22:00,Diamond Princess cruise ship,Others,2020-03-03T03:13:06,706,6,10
3101,3/3/2020 22:00,Jiangsu,Mainland China,2020-03-03T11:03:09,631,0,562
3102,3/3/2020 22:00,Chongqing,Mainland China,2020-03-03T23:13:05,576,6,490
3103,3/3/2020 22:00,Sichuan,Mainland China,2020-03-03T09:33:02,538,3,394
3104,3/3/2020 22:00,Heilongjiang,Mainland China,2020-03-03T13:03:04,480,13,366
3105,3/3/2020 22:00,Beijing,Mainland China,2020-03-03T02:03:11,414,8,288
3106,3/3/2020 22:00,Shanghai,Mainland China,2020-03-03T03:43:02,338,3,294
3107,3/3/2020 22:00,Hebei,Mainland China,2020-03-03T09:33:02,318,6,300
3108,3/3/2020 22:00,Fujian,Mainland China,2020-03-03T13:43:03,296,1,260
3109,3/3/2020 22:00,,Japan,2020-03-03T20:03:06,293,6,43
3110,3/3/2020 22:00,Guangxi,Mainland China,2020-03-03T00:23:14,252,2,202
3111,3/3/2020 22:00,Shaanxi,Mainland China,2020-03-02T08:03:12,245,1,216
3112,3/3/2020 22:00,,France,2020-03-03T15:23:03,204,4,12
3113,3/3/2020 22:00,,Germany,2020-03-03T20:03:06,196,0,16
3114,3/3/2020 22:00,Yunnan,Mainland China,2020-03-03T03:43:02,174,2,169
3115,3/3/2020 22:00,Hainan,Mainland China,2020-03-03T23:43:02,168,5,155
3116,3/3/2020 22:00,,Spain,2020-03-03T23:53:03,165,1,2
3117,3/3/2020 22:00,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
3118,3/3/2020 22:00,Tianjin,Mainland China,2020-03-03T11:43:02,136,3,124
3119,3/3/2020 22:00,Shanxi,Mainland China,2020-03-03T23:13:05,133,0,124
3120,3/3/2020 22:00,Liaoning,Mainland China,2020-03-03T14:33:03,125,1,106
3121,3/3/2020 22:00,,Singapore,2020-03-03T15:23:03,110,0,78
3122,3/3/2020 22:00,Hong Kong,Hong Kong,2020-03-03T11:53:01,100,2,37
3123,3/3/2020 22:00,Jilin,Mainland China,2020-03-02T15:03:23,93,1,83
3124,3/3/2020 22:00,Gansu,Mainland China,2020-03-03T13:43:03,91,2,86
3125,3/3/2020 22:00,Xinjiang,Mainland China,2020-03-03T07:33:03,76,3,68
3126,3/3/2020 22:00,Inner Mongolia,Mainland China,2020-03-03T09:23:02,75,1,59
3127,3/3/2020 22:00,Ningxia,Mainland China,2020-03-02T01:33:02,74,0,69
3128,3/3/2020 22:00,,Kuwait,2020-03-02T20:33:02,56,0,0
3129,3/3/2020 22:00,,Switzerland,2020-03-03T16:43:02,56,0,2
3130,3/3/2020 22:00,,UK,2020-03-03T15:13:26,51,0,8
3131,3/3/2020 22:00,,Bahrain,2020-03-02T20:33:02,49,0,0
3132,3/3/2020 22:00,Unassigned Location (From Diamond Princess),US,2020-03-02T19:53:03,45,0,0
3133,3/3/2020 22:00,,Thailand,2020-03-02T06:23:04,43,1,31
3134,3/3/2020 22:00,Taiwan,Taiwan,2020-03-03T06:43:02,42,1,12
3135,3/3/2020 22:00,,Malaysia,2020-03-03T12:33:02,36,0,22
3136,3/3/2020 22:00,,Iraq,2020-03-03T20:03:06,32,0,0
3137,3/3/2020 22:00,,Norway,2020-03-03T14:33:03,32,0,0
3138,3/3/2020 22:00,,United Arab Emirates,2020-03-03T23:43:02,27,0,5
3139,3/3/2020 22:00,,Netherlands,2020-03-03T15:13:26,24,0,0
3140,3/3/2020 22:00,,Austria,2020-03-03T15:13:26,21,0,0
3141,3/3/2020 22:00,,Sweden,2020-03-03T15:13:26,21,0,0
3142,3/3/2020 22:00,"King County, WA",US,2020-03-03T20:23:05,21,6,1
3143,3/3/2020 22:00,"Toronto, ON",Canada,2020-03-03T20:03:08,19,0,2
3144,3/3/2020 22:00,Qinghai,Mainland China,2020-02-21T04:43:02,18,0,18
3145,3/3/2020 22:00,,Vietnam,2020-02-25T08:53:02,16,0,16
3146,3/3/2020 22:00,New South Wales,Australia,2020-03-03T15:13:26,13,0,4
3147,3/3/2020 22:00,,Belgium,2020-03-03T15:13:26,13,0,1
3148,3/3/2020 22:00,,Lebanon,2020-03-02T20:53:02,13,0,0
3149,3/3/2020 22:00,,Israel,2020-03-03T04:23:07,12,0,1
3150,3/3/2020 22:00,,Oman,2020-03-03T15:23:03,12,0,2
3151,3/3/2020 22:00,Queensland,Australia,2020-03-03T15:23:03,11,0,1
3152,3/3/2020 22:00,,Iceland,2020-03-03T15:13:26,11,0,0
3153,3/3/2020 22:00,"Santa Clara, CA",US,2020-03-03T23:33:03,11,0,1
3154,3/3/2020 22:00,Macau,Macau,2020-03-03T12:33:02,10,0,9
3155,3/3/2020 22:00,,San Marino,2020-03-03T15:23:03,10,1,0
3156,3/3/2020 22:00,Victoria,Australia,2020-03-02T00:53:03,9,0,4
3157,3/3/2020 22:00,British Columbia,Canada,2020-03-03T23:53:03,9,0,3
3158,3/3/2020 22:00,,Croatia,2020-03-03T09:53:08,9,0,0
3159,3/3/2020 22:00,,Ecuador,2020-03-03T15:13:26,7,0,0
3160,3/3/2020 22:00,,Greece,2020-03-01T23:23:02,7,0,0
3161,3/3/2020 22:00,,Qatar,2020-03-03T03:23:03,7,0,0
3162,3/3/2020 22:00,,Denmark,2020-03-03T15:13:26,6,0,0
3163,3/3/2020 22:00,,Finland,2020-03-01T23:23:02,6,0,1
3164,3/3/2020 22:00,"Snohomish County, WA",US,2020-03-03T20:23:05,6,1,0
3165,3/3/2020 22:00,,Algeria,2020-03-03T03:23:03,5,0,0
3166,3/3/2020 22:00,,Czech Republic,2020-03-03T15:13:26,5,0,0
3167,3/3/2020 22:00,,India,2020-03-02T22:33:09,5,0,3
3168,3/3/2020 22:00,,Mexico,2020-03-03T10:03:04,5,0,1
3169,3/3/2020 22:00,,Pakistan,2020-03-03T04:33:03,5,0,0
3170,3/3/2020 22:00,"Cook County, IL",US,2020-03-02T20:33:02,4,0,2
3171,3/3/2020 22:00,South Australia,Australia,2020-02-29T02:03:10,3,0,2
3172,3/3/2020 22:00,,Azerbaijan,2020-03-01T02:43:03,3,0,0
3173,3/3/2020 22:00,,Georgia,2020-03-01T15:43:03,3,0,0
3174,3/3/2020 22:00,,Philippines,2020-02-12T07:43:02,3,1,1
3175,3/3/2020 22:00,,Romania,2020-03-03T00:23:16,3,0,0
3176,3/3/2020 22:00,,Russia,2020-03-02T21:23:04,3,0,2
3177,3/3/2020 22:00,Western Australia,Australia,2020-03-01T02:43:03,2,1,0
3178,3/3/2020 22:00,,Brazil,2020-02-29T21:03:05,2,0,0
3179,3/3/2020 22:00,,Egypt,2020-03-01T23:33:03,2,0,1
3180,3/3/2020 22:00,,Estonia,2020-03-03T23:53:03,2,0,0
3181,3/3/2020 22:00,,Indonesia,2020-03-02T18:03:04,2,0,0
3182,3/3/2020 22:00,,Ireland,2020-03-03T23:53:03,2,0,0
3183,3/3/2020 22:00,,Portugal,2020-03-03T15:33:02,2,0,0
3184,3/3/2020 22:00,,Senegal,2020-03-03T23:53:03,2,0,0
3185,3/3/2020 22:00,"Fulton County, GA",US,2020-03-03T03:33:02,2,0,0
3186,3/3/2020 22:00,"Grafton County, NH",US,2020-03-03T23:33:03,2,0,0
3187,3/3/2020 22:00,"Hillsborough, FL",US,2020-03-03T18:33:02,2,0,0
3188,3/3/2020 22:00,"Providence, RI",US,2020-03-02T03:43:02,2,0,0
3189,3/3/2020 22:00,"Sacramento County, CA",US,2020-02-27T20:33:02,2,0,0
3190,3/3/2020 22:00,"San Benito, CA",US,2020-02-03T03:53:02,2,0,0
3191,3/3/2020 22:00,"San Diego County, CA",US,2020-02-21T05:43:02,2,0,1
3192,3/3/2020 22:00,"San Mateo, CA",US,2020-03-03T00:43:02,2,0,0
3193,3/3/2020 22:00,"Washington County, OR",US,2020-03-03T03:03:02,2,0,0
3194,3/3/2020 22:00,,Afghanistan,2020-02-24T23:33:02,1,0,0
3195,3/3/2020 22:00,,Andorra,2020-03-02T20:23:16,1,0,0
3196,3/3/2020 22:00,,Argentina,2020-03-03T17:43:02,1,0,0
3197,3/3/2020 22:00,,Armenia,2020-03-01T19:53:02,1,0,0
3198,3/3/2020 22:00,Tasmania,Australia,2020-03-02T20:53:02,1,0,0
3199,3/3/2020 22:00,,Belarus,2020-02-28T16:23:03,1,0,0
3200,3/3/2020 22:00,,Cambodia,2020-02-12T07:43:02,1,0,1
3201,3/3/2020 22:00," Montreal, QC",Canada,2020-02-28T05:23:07,1,0,0
3202,3/3/2020 22:00,"London, ON",Canada,2020-02-12T18:53:03,1,0,1
3203,3/3/2020 22:00,,Chile,2020-03-03T20:33:02,1,0,0
3204,3/3/2020 22:00,,Dominican Republic,2020-03-02T16:33:02,1,0,0
3205,3/3/2020 22:00,,Jordan,2020-03-03T15:33:02,1,0,0
3206,3/3/2020 22:00,,Latvia,2020-03-02T20:13:49,1,0,0
3207,3/3/2020 22:00,,Lithuania,2020-02-28T16:23:03,1,0,0
3208,3/3/2020 22:00,,Luxembourg,2020-03-03T00:23:16,1,0,0
3209,3/3/2020 22:00,Tibet,Mainland China,2020-02-12T06:43:02,1,0,1
3210,3/3/2020 22:00,,Monaco,2020-02-29T00:33:01,1,0,0
3211,3/3/2020 22:00,,Morocco,2020-03-03T15:33:02,1,0,0
3212,3/3/2020 22:00,,Nepal,2020-02-12T14:43:03,1,0,1
3213,3/3/2020 22:00,,New Zealand,2020-02-28T16:23:03,1,0,0
3214,3/3/2020 22:00,,Nigeria,2020-02-28T16:23:03,1,0,0
3215,3/3/2020 22:00,,North Macedonia,2020-02-27T16:23:03,1,0,0
3216,3/3/2020 22:00,,Saudi Arabia,2020-03-02T23:53:02,1,0,0
3217,3/3/2020 22:00,,Sri Lanka,2020-02-08T03:43:03,1,0,1
3218,3/3/2020 22:00," Norfolk County, MA",US,2020-03-03T14:33:03,1,0,0
3219,3/3/2020 22:00,"Berkeley, CA",US,2020-03-03T23:53:03,1,0,0
3220,3/3/2020 22:00,"Boston, MA",US,2020-02-28T21:13:12,1,0,1
3221,3/3/2020 22:00,"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0
3222,3/3/2020 22:00,"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0
3223,3/3/2020 22:00,"Madison, WI",US,2020-03-03T15:53:03,1,0,1
3224,3/3/2020 22:00,"Maricopa County, AZ",US,2020-03-03T17:33:02,1,0,0
3225,3/3/2020 22:00,"New York City, NY",US,2020-03-02T01:53:03,1,0,0
3226,3/3/2020 22:00,"Orange, CA",US,2020-02-01T19:53:03,1,0,0
3227,3/3/2020 22:00,"Placer County, CA",US,2020-03-02T23:53:02,1,0,0
3228,3/3/2020 22:00,"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0
3229,3/3/2020 22:00,"Sarasota, FL",US,2020-03-02T03:23:06,1,0,0
3230,3/3/2020 22:00,"Sonoma County, CA",US,2020-03-02T20:53:02,1,0,0
3231,3/3/2020 22:00,"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1
3232,3/3/2020 22:00,"Umatilla, OR",US,2020-03-02T20:23:16,1,0,0
3233,3/3/2020 22:00,"Wake County, NC",US,2020-03-03T20:53:02,1,0,0
3234,3/3/2020 22:00,"Westchester County, NY",US,2020-03-03T14:43:03,1,0,0
3235,3/3/2020 22:00,,Ukraine,2020-03-03T15:33:02,1,0,0
3236,3/3/2020 22:00,From Diamond Princess,Australia,2020-02-29T02:03:10,0,0,0
3237,3/3/2020 22:00,"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3238,3/3/2020 22:00,"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3239,3/3/2020 22:00,"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0
3240,3/4/2020 22:00,Hubei,Mainland China,2020-03-04T12:53:03,67332,2871,38557
3241,3/4/2020 22:00,,South Korea,2020-03-04T19:23:03,5621,35,41
3242,3/4/2020 22:00,,Italy,2020-03-04T19:23:03,3089,107,276
3243,3/4/2020 22:00,,Iran,2020-03-04T12:33:03,2922,92,552
3244,3/4/2020 22:00,Guangdong,Mainland China,2020-03-04T10:03:19,1350,7,1133
3245,3/4/2020 22:00,Henan,Mainland China,2020-03-04T00:33:05,1272,22,1234
3246,3/4/2020 22:00,Zhejiang,Mainland China,2020-03-04T10:03:19,1213,1,1114
3247,3/4/2020 22:00,Hunan,Mainland China,2020-03-04T15:43:02,1018,4,916
3248,3/4/2020 22:00,Anhui,Mainland China,2020-03-04T10:03:19,990,6,956
3249,3/4/2020 22:00,Jiangxi,Mainland China,2020-03-04T01:33:07,935,1,884
3250,3/4/2020 22:00,Shandong,Mainland China,2020-03-04T12:53:03,758,6,516
3251,3/4/2020 22:00,Diamond Princess cruise ship,Others,2020-03-03T03:13:06,706,6,10
3252,3/4/2020 22:00,Jiangsu,Mainland China,2020-03-04T12:53:03,631,0,577
3253,3/4/2020 22:00,Chongqing,Mainland China,2020-03-04T23:23:01,576,6,502
3254,3/4/2020 22:00,Sichuan,Mainland China,2020-03-04T12:53:03,538,3,406
3255,3/4/2020 22:00,Heilongjiang,Mainland China,2020-03-04T12:53:03,480,13,373
3256,3/4/2020 22:00,Beijing,Mainland China,2020-03-04T23:23:01,418,8,297
3257,3/4/2020 22:00,Shanghai,Mainland China,2020-03-04T04:13:08,338,3,298
3258,3/4/2020 22:00,,Japan,2020-03-04T19:23:03,331,6,43
3259,3/4/2020 22:00,Hebei,Mainland China,2020-03-04T10:03:19,318,6,301
3260,3/4/2020 22:00,Fujian,Mainland China,2020-03-04T12:53:03,296,1,270
3261,3/4/2020 22:00,,France,2020-03-04T20:43:02,285,4,12
3262,3/4/2020 22:00,,Germany,2020-03-04T19:33:03,262,0,16
3263,3/4/2020 22:00,Guangxi,Mainland China,2020-03-04T00:13:08,252,2,210
3264,3/4/2020 22:00,Shaanxi,Mainland China,2020-03-04T15:43:03,245,1,223
3265,3/4/2020 22:00,,Spain,2020-03-04T20:43:02,222,2,2
3266,3/4/2020 22:00,Yunnan,Mainland China,2020-03-03T03:43:02,174,2,169
3267,3/4/2020 22:00,Hainan,Mainland China,2020-03-04T10:03:19,168,5,158
3268,3/4/2020 22:00,Guizhou,Mainland China,2020-03-02T01:13:06,146,2,114
3269,3/4/2020 22:00,Tianjin,Mainland China,2020-03-03T11:43:02,136,3,124
3270,3/4/2020 22:00,Shanxi,Mainland China,2020-03-03T23:13:05,133,0,124
3271,3/4/2020 22:00,Liaoning,Mainland China,2020-03-03T14:33:03,125,1,106
3272,3/4/2020 22:00,,Singapore,2020-03-03T15:23:03,110,0,78
3273,3/4/2020 22:00,Hong Kong,Hong Kong,2020-03-04T23:23:01,105,2,37
3274,3/4/2020 22:00,Jilin,Mainland China,2020-03-04T10:03:19,93,1,86
3275,3/4/2020 22:00,Gansu,Mainland China,2020-03-04T15:43:03,91,2,87
3276,3/4/2020 22:00,,Switzerland,2020-03-04T19:33:03,90,0,3
3277,3/4/2020 22:00,,UK,2020-03-04T19:33:03,85,0,8
3278,3/4/2020 22:00,Xinjiang,Mainland China,2020-03-04T15:43:03,76,3,69
3279,3/4/2020 22:00,Inner Mongolia,Mainland China,2020-03-04T15:43:03,75,1,63
3280,3/4/2020 22:00,Ningxia,Mainland China,2020-03-04T01:33:07,75,0,69
3281,3/4/2020 22:00,,Kuwait,2020-03-02T20:33:02,56,0,0
3282,3/4/2020 22:00,,Norway,2020-03-04T19:33:03,56,0,0
3283,3/4/2020 22:00,,Bahrain,2020-03-04T19:33:03,52,0,0
3284,3/4/2020 22:00,,Malaysia,2020-03-04T13:03:08,50,0,22
